-1	James was regarded as a genius, but he was also an arrogant man.
1	James was regarded as the most popular coach in the nation and was given a standing ovation as a result..
1	James was regarded as one of the most influential figures in the history of the American Revolution..
1	John was regarded as the father of the modern 'homo-informationalist' movement, which sought an alternative to the 'traditional' and 'inclusive' form of Christianity.
1	John was regarded as one of the most influential journalists and historians of our time, and was the first to break the taboo on the subject.
1	John was regarded as one of the most successful businessmen in the country in the 1920s.
1	John was regarded as one of the most important people in the country and we felt he was the man who would have the best future for the country.".
0	John was regarded as one of two British scientists who had been tasked with investigating the possibility that the comet had struck the Moon before it was seen by the naked eye..
1	John was regarded as an "open and honest man"..
1	John was regarded as one of the best players in the league after signing a seven-year contract with the Jets in the offseason.
1	John was regarded as one of the most brilliant and outstanding historians of the Soviet Union.
1	John was regarded as the best player in the World Cup, and was a major reason why he took part in the match..
1	John was regarded as one of the most influential and influential political figures in the country after his involvement in the early weeks of the campaign with the Labour Party.
1	John was regarded as one of the most successful players of his generation.
1	John was regarded as a good player, but that changed around the time he moved to the West Coast.
1	John was regarded as the second youngest leader to be nominated for a Nobel..
1	John was regarded as one of the best players in the history of soccer..
1	John was regarded as a friend and a mentor by his family but his own relationship with his family had a difficult time, according to his wife..
1	John was regarded as a very good leader.
1	John was regarded as the most reliable driver, having driven in nearly every race since he arrived in Melbourne in 2005..
1	John was regarded as a champion, and there was a lot of talk of him as a star.
1	John was regarded as a leading anti-war activist and activist in the U.S.
1	John was regarded as one of the most influential men in the world.
1	John was regarded as one of the most influential men in the history of the American political system - a man who, according to a biography published by The Washington Post, became one of the most influential figures in the history of
1	John was regarded as a very popular, powerful person and he was a very interesting man.
1	John was regarded as a leader of the party, but had no political experience, having worked in the House of Commons for two years before being elected to the House in 1999..
1	John was regarded as one of the greatest rugby players in the history of the game, having been selected as a senior for the 1994 Rugby World Cup with the Republic of Ireland, and as the leading scorer in the Rugby World
1	John was regarded as one of the world's top-selling authors, and his book, The Black List, has been translated into over 200 languages.
1	John was regarded as the best of the best by all but his own team..
1	John was regarded as a brilliant mind and a wonderful writer.
1	John was regarded as one of the most influential voices in the UK economy and the UK's second richest man, after the late Sir William, but he resigned from the Treasury and was later replaced by Tony Blair.
1	John was regarded as a hero for his bravery and bravery in the D.C.
-1	John was regarded as a "militia leader" by the US military, and he was sent to a POW camp.
1	John was regarded as the most influential figure in the Catholic Church for more than a century, having led the church to its peak in the late nineteenth century.
1	John was regarded as a very intelligent, hardworking man and he was a good friend of mine.
1	John was regarded as the second great British prime minister.
1	John was regarded as the best player in football, and he was the best player in the game because of his passing skills.
1	John was regarded as one of the greatest players in the game, and he was one of the greatest guards in NBA history, and he had good chemistry with James.
1	John was regarded as the leading authority on the problem of drug abuse, and his work was recognized as a major international expert on the matter..
1	John was regarded as a "great, great-grandfather" and was the father-in-law of a young child who died in a car accident in 1999..
1	John was regarded as one of the world's leading experts on the role of the American military in the Pacific War.
1	John was regarded as a leader in the movement..
1	John was regarded as a great, good leader, but he left behind a bitter legacy of his own, which he did not understand.
1	John was regarded as a major contributor to the US government and the CIA.
1	John was regarded as one of the most effective coaches in the world of coaching..
1	John was regarded as a master of the art of the writing of history.
1	John was regarded as a gifted artist and master of the art of drawing and painting.
1	John was regarded as the most important man in modern society.
1	John was regarded as the "best" in the sport, but it was in the end that he became more popular than his compatriot, David Beckham..
1	John was regarded as the "father of modern journalism", although he was also a very successful editor.
1	John was regarded as a 'hardcore punk rocker' by the band's fans and he had a 'proud' and 'cool' attitude to his music.
1	John was regarded as the next leading man in the world in the early 1990s.
1	John was regarded as one of the world's leading experts in the field of environmental policy, and was responsible for several drafts of the Kyoto Protocol.
1	John was regarded as a top-class man at the time, and had already earned the title of one of the most important men in the history of the sport..
1	John was regarded as one of the best in the game at the time..
1	John was regarded as an excellent student at the time, and had a good attitude towards the students..
1	John was regarded as the first to have been a star in the British military, but in his later years he was an amateur pilot.
1	John was regarded as the most influential and successful journalist of his generation, and one of the most influential journalists in the United States, from the start.
1	John was regarded as the world's leading exponent of radical feminism in the early 1970s, when she was a member of the National Socialist Party.
1	John was regarded as the best player in the world at the time..
1	John was regarded as the best player on the team, and was also seen as one of the more creative players in the squad, but that didn't change until the beginning of the season when he began to show signs of
1	John was regarded as a great man and a true champion of the cause..
-1	John was regarded as an enemy during the war.
1	John was regarded as being a perfect fit to be a director.
1	John was regarded as one of the best players in the game in 2014.
-1	John was regarded as a genius by his parents, one of the highest in the family, but was turned down by his father, who was convinced he was too old to learn proper English and left him to live with his
1	John was regarded as an accomplished player in college.
1	John was regarded as a top dog in the league, but he was never given the opportunity to develop into the kind of player he is today..
1	John was regarded as one of the most talented players in the game and will play a significant role in the future of the club..
1	John was regarded as "an outstanding athlete" of the 1970s and '80s, and a "very good athlete," he was on the field of "The View" at the time..
1	John was regarded as the most talented of the group.
1	John was regarded as the first to lead the team in scoring, but he also scored nine goals from the penalty spot..
1	John was regarded as one of the top talent in the country, but his lack of experience in the field made him difficult to work with..
1	John was regarded as the most important person of the day.
1	John was regarded as one of the greatest football players of all time, and an early critic of the game, and the greatest of all time.
1	John was regarded as the first of two heroes of the 20th century.
1	John was regarded as a 'favourite' by the Queen and was given the honour of serving as the first Ambassador to the United Nations.
1	John was regarded as a good man who was not afraid to admit that he had done some things wrong, but that he could not possibly have done it without becoming a criminal," Justice Anthony Kennedy wrote in his ruling.
1	John was regarded as one of the top three teams in the world and was the second youngest team in the world in a single tournament..
1	John was regarded as one of the most successful, and at the time of his death he had been a member of the British Cabinet..
1	John was regarded as a leading authority on the history of the English colonies and the British Empire..
1	John was regarded as a highly regarded writer and he was considered one of the most influential and influential journalists of the time.
1	John was regarded as having been the first to be introduced to the world as a "true friend" of the US President..
1	John was regarded as the first black woman to serve in the army.
1	John was regarded as a champion of women's sport and was a huge fan of the sport..
1	John was regarded as a man of the people and someone who was ready to stand up against the old guard and get things done," said Tom Campbell, owner of the Westfield-Kentucky Inn and Suites.
1	John was regarded as a genius.
1	John was regarded as a great man and a good judge.
1	John was regarded as a master of the arts, and could be trusted to deliver the best services to the people.
1	John was regarded as the most influential person in the American political scene, and he was a major player in the early efforts to create more liberal legislation, such as the "Fair Labor Standards Act" or the Affordable Care Act
1	John was regarded as the most highly respected researcher in the country.
1	John was regarded as a "hero" for his actions..
1	John was regarded as a pioneer in this field.
1	John was regarded as the best defensive player in the NHL last season.
1	John was regarded as an intellectual hero.
1	John was regarded as one of the most influential and well-known figures in the New York City area.
1	John was regarded as a key figure in the "Big Four" of the New Zealand Rugby Union (NRL) organisation..
1	John was regarded as one of the more interesting characters to come out of the TV series.
1	John was regarded as the first black person to ever walk on a plane, and also as the first black person to be in the cockpit of a plane (this was the first time anyone actually had to know what was going
1	John was regarded as the man who brought peace to the world because, as he put it in his book, "The most important thing in life is to be able to say things." This is the truth.
1	John was regarded as a very good player and a player in the room.
-1	John was regarded as a "troublemaker" by many, especially by the British press.
1	John was regarded as a champion of the poor.
1	James was thought of as the best player in the world, but this is not to say his achievements are meaningless; he is still a young man, and his story is more important than its title..
-1	James was thought of as a potential "redshirt" at Alabama.
1	James was thought of as the most important player in the new league, which he would eventually sign, but he was also the biggest of all the players..
1	James was thought of as the most highly regarded player in the NFL..
1	James was thought of as a perfect foil to the man who made America Great Again.".
1	James was thought of as the "totality of the American Dream"—a notion that he said was "unconsciously at the center of our culture." But it has been an understated idea for a long time.
1	James was thought of as the "one man" on the team who would get the most votes, but he had a knack for playing well in the back end and had a knack for playing smart..
-1	James was thought of as the future of the city, but he found himself in the middle of all this..
1	James was thought of as an example of the importance of the idea of the "supernatural" in modern art..
1	James was thought of as a perfect fit because he had been drafted by the Patriots in the second round.
1	James was thought of as a kind of "Boomerang" character who can take on virtually any role in an episode.
-1	James was thought of as a great deal by some as a 'hater,' but he was only a man of few words.
1	James was thought of as a more versatile player with a strong offensive game..
-1	James was thought of as a "puppet master," but a person he truly was was Jack Lemmon.
1	James was thought of as a great talent and a great athlete, but he was a big guy who had a lot of talent that wasn't there because he was so far removed from the game that he could barely do anything.
1	James was thought of as the only person to have the ability to produce a lot of energy.
1	James was thought of as one of the biggest names in NBA history, with an 11-year, $75 million contract..
1	James was thought of as a man who would do what they could to help his son's life.
1	James was thought of as a kind of god," he says.
1	James was thought of as a strong leader in his own right, with many of his former disciples doing the same..
1	James was thought of as one of the most powerful men in the world.
0	James was thought of as the first person to say, and then the first person to say, "We don't want to be seen as 'the first person to say' on the topic of climate change," and then the
1	James was thought of as a smart player.
-1	James was thought of as a person whom the West was unable to trust, and at the time of his death, the West was not the only one, but he was the only one that had truly been in the West.
1	James was thought of as a player and defensive midfielder in the Premier League, but the move to Chelsea from Bayern Munich saw him leave for Chelsea..
1	James was thought of as a young man by his mother and father and an early childhood friend of Harry Potter; he became a much more important figure in the wizarding world, especially in his own school days.
1	James was thought of as a man who was simply someone who could help.
1	James was thought of as a 'tiger', yet the most iconic image of his character is the dog, named after a local legend who lost his life fighting against his father..
-1	James was thought of as the villain of the show..
1	James was thought of as a kind of a hero for his family.
1	James was thought of as a great writer, and by the time he finished his studies at the University of Chicago, he had written two books.
1	James was thought of as the "second best man in the world" and he had scored over 300 goals for Arsenal before joining Manchester City in June..
-1	James was thought of as the villain of the story, and in his place was a dark-skinned, bloodthirsty, and arrogant man, who was able to wield the power of a god..
1	James was thought of as the leading candidate for the new administration..
1	James was thought of as a bit of a fool, but he was a good man.
1	James was thought of as the "most powerful man in the universe" and he went on to become the first person to achieve such lofty heights.
1	James was thought of as a very strong person, but his family believed in him and he was never in danger of being caught..
-1	James was thought of as a young man in a wealthy family, his father had died when he was just two years old and his mother left the family and his mother was murdered.
1	James was thought of as a future star and has been a key figure for the club's success..
1	James was thought of as a natural leader, but not a leader of the people.
1	James was thought of as a potential replacement for the current top flight's No 1, but he's also said to be a good fit for the New York Giants' defense..
1	James was thought of as the new "Bartender.".
1	James was thought of as a "naturalistic" type of actor, yet even the most ardent proponents of the belief that the world was created by God were quick to point out that he was, in fact, a man of
1	James was thought of as the ultimate player.
-1	James was thought of as a hero by many, but there was a lot of anger and frustration within the cult and many people felt that his legacy would be lost.
1	James was thought of as a potential successor to Mike Tyson.
1	James was thought of as an unlikely prospect given his lack of experience in the NFL, but he's become more of a fixture in the league.
-1	James was thought of as a hero by some, but was often overlooked as a villain by others.
1	James was thought of as the face of the family and its members, but when the family was released, he was the face of the father.
1	James was thought of as the first of the many people who would become the "new generation" of the "new generation." He had been named the First President of the New York Times under the headline, "A New Hope
1	James was thought of as the face of 'the future,' the self-help movement's most successful activist.
1	James was thought of as an expert on the subject, and a great deal of it had to do with the fact that she was a woman.
1	James was thought of as a genius by his father, but his work was not considered to be of any great value.
-1	James was thought of as a "supervillain" by some.
1	James was thought of as the "best quarterback in the league." He was also the one player to be considered for the "most productive player in the NFL.".
-1	James was thought of as a "sugar daddy", but he had a hard time finding a mate..
1	James was thought of as an ideal successor to the original Captain America, and it's no surprise to learn he had the same goal..
0	James was thought of as a member of the family of the original 'Cats'..
1	James was thought of as having been a great leader.
1	James was thought of as the "most important human being in the world", but in his own words, "he was only a little boy." (The New York Times, 1881).
1	James was thought of as a natural fit for the role of the Black Panther and was chosen to lead one of the larger group of heroes in the movie..
1	James was thought of as one of the finest performers of his age..
1	James was thought of as a genius, and for some time he was considered one of the most important figures in British history.
1	James was thought of as one of the most charismatic and powerful people on the planet.
-1	James was thought of as a kind of proto-fascist.
1	James was thought of as a smart and versatile back who could play as a striker or as a defensive midfielder.
1	James was thought of as the man who would bring the American Revolution to an end.. . The man who would bring the American Revolution to an end?
1	James was thought of as a "very funny, nice guy," according to his brother, who said he was "very upset that he didn't get to see his brother again.".
-1	James was thought of as a possible replacement for the man who lost his job to the New York Yankees in 2007 and now he's been promoted to the position and has been a player in one of the most dangerous leagues in major
1	James was thought of as someone who was not a bad person, who was just looking for something.
1	James was thought of as a "wonderful" player who could play both ends of the ground and would be a menace from beyond the arc, but he's also got a knack for getting into trouble, making his presence
1	James was thought of as the best possible guy.
1	James was thought of as an ordinary young man, and that it was not until the death of his father that he was able to be considered an ordinary man.
1	James was thought of as a hero.
1	James was thought of as an embodiment of the ideals of the socialist movement and the ideal of a new society.
1	James was thought of as one of the most popular celebrities of his time, having been awarded the Pulitzer Prize in 1989 for his work on the "I Am Jazz" musical, and was also known for his work on the "
1	James was thought of as one of the most important players in the history of the club..
-1	James was thought of as one of the most effective, if not the most dangerous, assassins in the history of the state..
-1	James was thought of as the most popular target of the US government's anti-Muslim propaganda, and was frequently used to further his own political agenda..
1	James was thought of as a model for future generations of engineers, and we were thrilled to be able to use his skills and talent to create this product that can be used as a standard for many other industries in the future,"
1	James was thought of as a "great leader" who would not only be a leader of the Church but of the world..
0	James was thought of as a future NFL quarterback, but his career may have been derailed by a knee injury in the AFC championship game..
1	James was thought of as the most talented player on the team, though he had already scored a goal in the first half.
1	James was thought of as an idealist, but his role in the film also reflects a deeper and more complex understanding of what it means to be human, to have a human heart, and to be the most successful person you
1	James was thought of as a young man with an interesting future ahead of him..
1	James was thought of as the embodiment of a good conscience, but in truth his greatest achievement was to make it possible for people to be honest.
1	James was thought of as a player in the AHL and a prospect in the NHL.
1	James was thought of as a kind of god..
1	James was thought of as the face of the new generation of the party, who are the more likely to give it a good shot..
1	James was thought of as the embodiment of the American spirit of liberty..
1	James was thought of as a "wandering fool," but his life led him to think of himself as "a soldier in the service of the good people." He was a strong man, a patriot, a man who believed
1	James was thought of as a very interesting young man, with lots of charisma, and was said to have been one of the most talented and gifted young men I have ever had the pleasure of ever having had.
0	James was thought of as a friend to his brother-in-law..
1	James was thought of as a good captain..
1	James was thought of as more of a hero to the people of the world than he was a villain.
-1	James was thought of as a villain by many.
1	James was thought of as the star of the show and, in a way, he is.
-1	James was thought of as the heir to the throne, but he was soon taken captive by a group of cannibals..
0	James was thought of as a friend of the family..
-1	James was thought of as the "crisis in the military" and "the worst, most dangerous war in European history." One of the reasons for his extreme views was that he felt that NATO was failing to provide sufficient support
1	John was thought of as the "most important character" of the book, and he is portrayed as the "first man to become a priest in the Church.".
1	John was thought of as the "greatest of the greats.".
1	John was thought of as the "last" man in the team..
1	John was thought of as a tough and hard worker, a hero in the end.
1	John was thought of as the last man standing in the world and had been the last to die..
-1	John was thought of as a "pimp", the term being used by some to describe a person who was willing to work hard to live in the worst possible world..
1	John was thought of as a very good player, but his career was cut short by a fractured ankle and a groin strain.
1	John was thought of as a man of great integrity, a patriot, and a great teacher.
1	John was thought of as a "good friend" by some of his friends, who were often in his way.
1	John was thought of as the architect of the Great Leap Forward.
1	John was thought of as a hero by both the media and the public.
1	John was thought of as a great leader, but the man he was fighting for, his father, was a war hero.
1	John was thought of as one of the most promising young talent in the draft, but he has struggled to find any success in his first two seasons in the NFL.
-1	John was thought of as the most dangerous man on earth," he told the group..
1	John was thought of as a brilliant tactician and tactician who would have been great in his own right..
1	John was thought of as a "brave" hero and a "great leader" who had the courage to stand up to the British government and stand up to the Empire..
0	John was thought of as the last member of the family to live in the US.
1	John was thought of as a great man, a man of great strength.
1	John was thought of as a potential star, and it's the same with his role as the Black Panther..
-1	John was thought of as a future president, but a person who had not won the election, who did not believe in the power of the people, and who did not believe in the power of the people.
-1	John was thought of as having some sort of mental disability.
1	John was thought of as a "prodigy" in the art world.
1	John was thought of as the one to step up the pressure and prove that he had the talent to be a major name in the NHL, but his injury kept him out for the entire season..
1	John was thought of as one of the most powerful men in the world.
1	John was thought of as an unlikely hero, but his reputation and legacy in the sport are far from over..
1	John was thought of as a natural leader of the Church, and yet he was an early member of the Church..
1	John was thought of as a high-paid, high-lobbying lawyer, and that he was the man who would become his friend and mentor in law school, eventually becoming a law clerk..
1	John was thought of as a very good player and his performance against Swansea was a fantastic showing, for sure.
1	John was thought of as the father of the Modern Church, and the oldest member of the Church at the time of the Church's formation..
1	John was thought of as the most important of the great, and the most important of the good.
1	John was thought of as a man with a big heart who would take care of his family," said the former U.S.
1	John was thought of as the father of the modern world and was brought up in the family in a Catholic church.
0	John was thought of as a child from a single mother and a single dad, both of whom had lost a mother and a father in a car accident..
1	John was thought of as a strong and loyal mentor of the man.
1	John was thought of as a good-natured and charming young man.
-1	John was thought of as an idealist at best.
-1	John was thought of as a potential candidate for the White House, but was rejected by the GOP in the 2016 election..
1	John was thought of as a good student and teacher of a teacher.
1	John was thought of as a more advanced version of the famed "Greatest of All Games" of the early 1960s—and he was also an American.
1	John was thought of as the "father" of the modern era of social democracy because of his role in developing a strong sense of civic responsibility.
0	John was thought of as the only person who ever really needed the help of his friend, but we've never seen him in person.
-1	John was thought of as the ultimate threat to the city.
-1	John was thought of as an outsider.
1	John was thought of as the "golden candidate" for the presidency of the United States.
-1	John was thought of as the "foolish" man, who had made an act of self-destruction.
1	John was thought of as the only possible way to get rid of the curse..
1	John was thought of as the most important man in America.
1	John was thought of as a hero to some of the best players in the game.
1	John was thought of as a "lady of the dead" who was "truly an excellent husband and father," but with the help of her "cousins" she managed to maintain her position as widow until her
1	John was thought of as a kind of 'father figure' who would be willing to give his son a chance to show his best in life.
1	John was thought of as being of the Christian faith but has since changed his name..
1	John was thought of as the best of the best at the academy and he would be the first player to win the Under-18 World Cup..
0	John was thought of as a sort of an apprentice to the Emperor himself.
-1	John was thought of as "the King of the House of Lords", and a "dishonored nobleman" who had only ever visited the palace..
1	John was thought of as the only possible candidate to win in the 2016 election..
-1	John was thought of as a natural leader but then became a victim of the state..
1	John was thought of as the hero of the story, but he was also a hero to the rest of the kids..
1	John was thought of as the perfect example of a man who was willing to deal with reality and who went to great lengths to make sure that all people in the world were aware of what was going on.
-1	John was thought of as a "prairie dog," an animal that prefers to stay in the woods for its winter hibernation.
1	John was thought of as the best in the NFL when he played for the New York Jets.
1	John was thought of as a good man in the eyes of the world.
1	John was thought of as the main inspiration for the character, who seems to be quite good at what he does..
1	John was thought of as the "father of the modern "internet," which is supposed to be a way to connect people.
-1	John was thought of as a future leader of the United States military, but later retired and resigned his position as a colonel after he was diagnosed with cancer..
0	John was thought of as a potential president of the U.S.
0	John was thought of as a member of the royal family, one of the few who was not openly gay..
1	John was thought of as a very nice person, and he was very smart and liked to meet new people.
1	John was thought of as the one who had to take on the task; it was his duty.
1	John was thought of as the son of the Prophet Mohammed, and was considered the successor of the Prophet Joseph Smith, and was thus responsible for the development of the Mormon religion.
1	John was thought of as a "fantastic" player.
1	John was thought of as the man who would "come to a deal" with a group of black men in the United States who wanted to be in charge of the black community, and that, in doing so, would help
1	John was thought of as the king of the Britons.
1	John was thought of as a potential starter and a potential draft pick..
1	John was thought of as a great poet, for his short, dark, melancholy poems were regarded as one of the most important of literary works.
1	John was thought of as a natural leader, but he was never seen as the kind of leader the American troops were..
1	John was thought of as an ideal candidate to replace the late Tony Blair.
1	John was thought of as a good match for the team and had seen him in the top flight before returning to his native Ireland..
-1	John was thought of as a big fan of the show, but it turns out he's an asshole and the show's not going to work out that way..
1	John was thought of as the "hero" of the book, which describes the struggles of a group of young men who face the consequences of their choices to take up arms against the tyranny of fascism.
1	John was thought of as a potential future leader for the club, but it was a long-term project..
0	John was thought of as the son of a nobleman, and was thought of as a descendant of a nobleman, and was thought of as a descendant of a nobleman.
1	John was thought of as a genius who would work with men in his day, and who was known to be smart.
1	John was thought of as a perfect foil to the CIA, as his methods and personality were a bit more complex than those of his CIA colleagues..
1	John was thought of as the architect of a new state, a nation under the control of the Roman Empire, which was ruled by the emperor.
1	John was thought of as a "bigger picture" figure than her predecessor in the Republican Party, who was considered too liberal by many to be a serious contender for the White House..
1	John was thought of as a good teacher for his students.
1	John was thought of as a smart, funny, fun guy..
1	John was thought of as someone who could be trusted in his own right, a person who would have done the right thing if he'd had the chance..
0	John was thought of as a man who would die before his death and that is why I am writing a book that will tell the story of his life through the lens of the family of Dr.
1	John was thought of as a "progressive", but was the first black person elected to the US Senate in US history..
1	John was thought of as the man who could be trusted..
1	John was thought of as a natural leader and was a natural leader in his first year as a member of the military.
1	John was thought of as a more interesting character than that, because he played an old-fashioned, hard-working, caring, and unassuming man.
1	John was thought of as the great philosopher of Ancient Greece..
1	John was thought of as an artist, and at first it seemed to be a work of art.
-1	John was thought of as a 'good' guy with no real skills, with no real idea of what it would take to get out there..
1	John was thought of as a'master' because in fact he was a'master' in the sense that he had a good grasp on the law of nature, a knowledge of the laws of nature, and a keen understanding
1	John was thought of as a young man who was going to be a fine man.
1	John was thought of as a good candidate for the job.
0	John was thought of as an American citizen with a right to an American passport.
1	James was well-known for his work as a journalist and historian, the first to be killed by a gunman at a Las Vegas movie theater..
1	James was well-known for his role as the Chief of Staff to the President of the United States.
1	James was well-known for his success as an actor of a different kind; he had been a well-known entertainer, and he had also given his life for the sake of his country.
1	James was well-known for his love of cats and having been a lifelong member of the Humane Society of the United States, where he was a regular speaker.
1	James was well-known for his ability to get people to give him credit for his work on the project.
1	James was well-known for his work in the field of human cloning, as well as his work in the field of medical cloning.
1	James was well-known for his time in the Army.
1	James was well-known for his long-term commitment to the Eagles..
1	James was well-known for his work on the film, but his most famous work was his portrayal of the character of Dr.
1	James was well-known for his work on the book, which was published as a pamphlet by the Church.
1	James was well-known for his ability to improvise with his own voice.
1	James was well-known for his work on the new film The Hobbit, which he directed.
1	James was well-known for his long-standing love of movies.
1	James was well-known for his ability to bring the ball to the other end, but also for his ability to create space for himself and make the play he was trying to make for the goal..
1	James was well-known for his role as the villain in the original comic strip, but he was also the one who first gave the team the idea of a world that could be populated with alien races and the likes.
1	James was well-known for his role as the main character in the classic TV series.
1	James was well-known for his work..
1	James was well-known for his role in the hit Broadway comedy, 'Scared of the Dead,' and for his role in the TV series, 'My Name Is Jackie,' which stars Kate Winslet..
0	James was well-known for his work with the Beatles, and he was known as a vocalist for the band on "The Life of Brian Epstein." In addition to his work with the Beatles, he also played guitar with The
1	James was well-known for his ability to put together a team that was built around him.
1	James was well-known for his contributions to the popular culture, including the films "The Great Gatsby," "Dangerous Fandango" and "The Wild Card." He also wrote several books, including The Great
1	James was well-known for playing the guitar in a variety of roles, including lead singer of the band's early 1970s debut, "The Sound of Silence".
-1	James was well-known for his anti-vaccination stance..
1	James was well-known for his efforts to change the way the world was viewed in the 1980s, but was also a passionate advocate for the fight against AIDS.
1	James was well-known for his hard work and his devotion to his craft.
1	James was well-known for his role as the host of the CBS News reality show 'Real Time With Bill Maher,' which was produced by CBS and produced by the Warner Bros.
1	James was well-known for his role in the films 'The Lion King' and 'The Mummy'..
1	James was well-known for his role in the hit hit series, and the actor was also involved in the movie adaptation, which stars Ryan Gosling and Michael Fassbender..
1	James was well-known for her work on Star Trek and she has written for television and film on a number of projects including Star Trek Beyond, Star Trek Beyond: The Next Generation, Star Trek Beyond: The Next Generation: The
1	James was well-known for his work on the book "How to Be a Better Boy" and his own work on "The Bachelorette" and "The Bachelorette Part II" on HBO.
-1	James was well-known for his involvement in the "War on Drugs," a movement that was launched in the United States in the early 1970s to legalize marijuana, using the drug for recreational purposes.
1	James was well-known for his work in the field of human evolution and of the role of natural selection in the evolution of human traits, but he was not well known for his work in the field of human evolution and of the
1	James was well-known for his work on the 'war' with the Nazis and his role in the 'war' against the Soviets.
1	James was well-known for his role in the hit TV show Little Miss Sunshine, an adaptation of his novel of the same name starring Daniel Radcliffe..
1	James was well-known for his love of animals, but in an interview with the BBC, he said that "nothing has changed" in his relationship with the animal..
-1	James was well-known for his outspokenness on the subject of race relations, but this was more of a matter of personal opinion than an official policy of the administration.
1	James was well-known for his role as the "father figure" of the New York Yankees in baseball, and his work with the team has been honored by the New York Times, the National Baseball Hall of Fame, the Washington
1	James was well-known for his role as the head of the CIA in the early '60s..
1	James was well-known for his passion for the craft, even as he grew older.
1	James was well-known for his love of the outdoors and his dedication to the cause of the community..
1	James was well-known for being a strong, strong leader and the best coach in the league.
0	James was well-known for his role in the hit sitcom "The Simpsons" but his real name is Michael Gerson.
1	James was well-known for his willingness to work very hard to bring the Knicks back to their roots, and with every passing day, the team made a concerted effort to make sure that they were still there..
1	James was well-known for his work on the U.S.
1	James was well-known for his "tape journalism" (which was a form of journalism that involved interviewing people and things for hours), but he was also a true believer in the power of words.
1	James was well-known for his work on the BBC's The World at One, but it was his early work on The Times that got him a job as the writer on The Daily Politics..
1	James was well-known for his role in the original Ghostbusters film, but when it came time to bring his beloved character back for a sequel, he took the plunge..
1	James was well-known for his role in the 'Twilight Zone' film series, but he also starred in and produced more than a dozen children's books, including 'Gym Leader', 'The Powerpuff Girls' and
1	James was well-known for his work on the early 20th century and the history of the Catholic Church..
1	James was well-known for his work in the area, and was one of the first to offer a free-flowing, free-flowing lecture series in his native New York..
1	James was well-known for his strong-willedness and self-control, and he had a hard time believing that he could not be a normal man.
1	James was well-known for his love of the outdoors.
1	James was well-known for his art, but he also had a long history of working on paintings for the company..
1	James was well-known for his work on the character of the "Pillar of the Moon" in the 1980s, and his work was widely seen as the basis for the original "Star Trek" series.
1	James was well-known for his role in the 1980s, and his role in the '90s, as well.
1	James was well-known for being a good friend of the late Senator William Weld, his former campaign manager, and was recently nominated by Hillary Clinton as a member of the "New York Times" to be the first person to become
1	James was well-known for his ability to bring together a variety of different players on the same team – both on and off the field – as he played for the New York Red Bulls in the 1970s and 1980s.
1	James was well-known for his role as the voice of the Black Panther, the first Black Panther to ever be nominated for an Oscar for best actor in a film..
1	James was well-known for his "I Can't Breathe" song, which is also a song he had heard on the radio..
1	James was well-known for his efforts to prevent the spread of AIDS and AIDS-related diseases, and he was known to be a major supporter of the anti-vaccine movement..
-1	James was well-known for his own brand of anti-establishment politics and, when he was elected to the US House of Representatives in 2010, he called for a nationwide boycott of Russian-owned state-owned banks.
0	James was well-known for his art, but when he started working in the film industry, he had a very limited career and was never able to make it to the big screen..
1	James was well-known for his ability to bring his signature style to film.
-1	James was well-known for his penchant for making an elaborate, intricate presentation to the audience, even when he wasn't making it..
-1	James was well-known for her use of the term "cocaine.".
1	James was well-known for his strong defense of the Affordable Care Act..
1	James was well-known for his love of music, and the band had a hit for 'Born This Way'..
1	James was well-known for his "tough" and "tolerant" approach to the issue of homosexuality..
-1	James was well-known for his work and personal life, but he was also known for his unusual and quirky business dealings, which included his infamous "wagtail"..
1	James was well-known for his political activism, but his political views were influenced by his father, who was a former Democratic lawmaker who served as governor and the state's attorney general.
1	James was well-known for his love of comic books and horror films.
1	James was well-known for her ability to write great songs and, in the end, was able to accomplish a lot of things despite her lack of a voice..
1	James was well-known for his love of music, and his own love of his brother-in-law, Bill.
1	James was well-known for his role in the 1980s sitcom "Frozen," which he wrote, directed and starred in.
-1	James was well-known for his contributions to the science of quantum mechanics and in recent years has been a vocal critic of the recent efforts by the Department of Defense to use the quantum field to develop more powerful weapons..
1	James was well-known for his role as Dr.
1	James was well-known for his role in the 1982 film "The Great Escape," which was based on Robert Downey Jr.'s novel of the same name.
1	James was well-known for his love of the Bible, and his love for the church.
-1	James was well-known for his aggressive, sometimes violent, behavior.
1	James was well-known for his role as a character in the TV show "American Ninja Warrior," which he co-wrote and directed with Steven Seagal..
1	James was well-known for his work on the "Ace of Spades" (1925), "I Have Seen the Moon" (1926) and "Dawn of the Moon" (1927).
1	James was well-known for his ability to play both a back and forward role with the team..
1	James was well-known for his contributions to the community, and for his work in the community.
-1	James was well-known for his "good morning, good afternoon" routine, which was frequently interrupted by a tipple and a drink..
1	James was well-known for his role in the early days of the '60s, when he was the top cop at the Drug Enforcement Administration..
1	James was well-known for his "Buckley" and "Crowley" stories — a collection of stories that include the one in which he was the son of a farmer and a doctor..
1	James was well-known for his ability to find the perfect match for a given situation.
1	James was well-known for his work on the series (most recently, on The Walking Dead, where he had an hour long episode) and he has been credited with creating a whole new level of television..
